date,location_pool_id,water_year,water_level_in
2019-03-14,Del Sol/Camino Corto - 7,2019,9.25
2019-03-14,Del Sol/Camino Corto - 8,2019,9.75
2019-03-14,Del Sol/Camino Corto - 3,2019,8.75
2019-03-14,Del Sol/Camino Corto - 5,2019,8
2019-03-14,Del Sol/Camino Corto - 4,2019,13
2019-03-14,Del Sol/Camino Corto - 2,2019,10.5
2019-03-14,Del Sol/Camino Corto - 6,2019,11.5
2019-03-14,Del Sol/Camino Corto - G,2019,11.75
2019-03-14,Del Sol/Camino Corto - M,2019,10.5
2019-03-14,Del Sol/Camino Corto - H,2019,12.75
2019-03-14,Del Sol/Camino Corto - S,2019,11.5
2019-03-14,Del Sol/Camino Corto - F,2019,10.5
2019-03-14,Del Sol/Camino Corto - E,2019,12.5
2019-03-14,Del Sol/Camino Corto - W,2019,15.25
2019-03-14,Del Sol/Camino Corto - T,2019,2.5
2019-03-14,Del Sol/Camino Corto - U,2019,8
2019-03-14,Del Sol/Camino Corto - V,2019,10.75
2019-03-14,Del Sol/Camino Corto - N,2019,10.75
2019-03-15,Storke Ranch - Main,2019,6
2019-03-15,Storke Ranch - East,2019,5.5
2019-03-15,Storke Ranch - 2018,2019,13
2019-03-15,Storke Ranch - South,2019,10.5
2019-03-15,Storke Ranch - North,2019,10.75
2019-03-15,Storke Ranch - 2007,2019,9.5
2019-03-15,South Parcel - SWW 1,2019,9.75
2019-03-15,North Campus Open Space - 8,2019,11
2019-03-15,North Campus Open Space - 7,2019,12.75
2019-03-15,North Campus Open Space - 6,2019,12.75
2019-03-15,North Campus Open Space - 5,2019,13
2019-03-15,North Campus Open Space - 4,2019,15
2019-03-15,North Campus Open Space - 3,2019,13
2019-03-15,North Campus Open Space - 2,2019,17.25
2019-03-15,North Campus Open Space - 1,2019,18
2019-03-15,South Parcel - 9,2019,5.75
2019-03-15,South Parcel - 8,2019,9
2019-03-15,South Parcel - 7,2019,13
2019-03-15,South Parcel - 6,2019,10
2019-03-15,South Parcel - 5,2019,18.5
2019-03-15,South Parcel - 4,2019,10
2019-03-15,South Parcel - 1,2019,8
2019-03-15,South Parcel - 2,2019,12
2019-03-15,South Parcel - 3,2019,13
2019-03-15,More Mesa - 1,2019,13.5
2019-03-18,Manzanita Village - Santa Catalina,2019,8.8
2019-03-18,Manzanita Village - Santa Barbara,2019,8.2
2019-03-18,Manzanita Village - Chumash,2019,28.5
2019-03-18,Manzanita Village - Manzanita Lake,2019,17
2019-03-18,Manzanita Village - Anacapa East,2019,47
2019-03-18,Manzanita Village - Anacapa West,2019,44.8
2019-03-18,Manzanita Village - Santa Cruz,2019,24.8
2019-03-18,Manzanita Village - Santa Rosa,2019,14.3
2019-03-18,Manzanita Village - San Miguel,2019,13
2019-03-18,North Parcel - 4,2019,7
2019-03-18,North Parcel - 3,2019,10.5
2019-03-20,West Campus - 6,2019,10
2019-03-20,West Campus - 7,2019,0
2019-03-20,West Campus - 13,2019,1.25
2019-03-20,West Campus - 8,2019,0
2019-03-20,West Campus - 9,2019,5.25
2019-03-20,West Campus - 10,2019,4.375
2019-03-20,West Campus - 11,2019,4.5
2019-03-21,More Mesa - 1,2019,12.5
2019-03-22,Del Sol/Camino Corto - V,2019,9.5
2019-03-22,Del Sol/Camino Corto - N,2019,10
2019-03-22,Del Sol/Camino Corto - 7,2019,7.25
2019-03-22,Del Sol/Camino Corto - 3,2019,6.25
2019-03-22,Del Sol/Camino Corto - 8,2019,3.75
2019-03-22,Del Sol/Camino Corto - 5,2019,5.5
2019-03-22,Del Sol/Camino Corto - 4,2019,10
2019-03-22,Del Sol/Camino Corto - 2,2019,9
2019-03-22,Del Sol/Camino Corto - 6,2019,10.5
2019-03-22,Del Sol/Camino Corto - U,2019,5.75
2019-03-22,Del Sol/Camino Corto - T,2019,0
2019-03-22,Del Sol/Camino Corto - G,2019,9.25
2019-03-22,Del Sol/Camino Corto - M,2019,6
2019-03-22,Del Sol/Camino Corto - H,2019,8.75
2019-03-22,Del Sol/Camino Corto - S,2019,10.5
2019-03-22,Del Sol/Camino Corto - F,2019,8.75
2019-03-22,Del Sol/Camino Corto - W,2019,13.5
2019-03-22,Del Sol/Camino Corto - E,2019,11
2019-03-18,North Parcel - Ph1,2019,11
2019-03-18,North Parcel - 19,2019,12.5
2019-03-18,North Parcel - 16,2019,15
2019-03-18,North Parcel - 14,2019,12
2019-03-18,North Parcel - 7,2019,18
2019-03-18,North Parcel - 6,2019,12
2019-03-18,North Parcel - 9,2019,10.5
2019-03-25,Manzanita Village - Chumash,2019,24.8
2019-03-25,Manzanita Village - Manzanita Lake,2019,16
2019-03-25,Manzanita Village - Santa Barbara,2019,6.9
2019-03-25,Manzanita Village - Santa Catalina,2019,8.3
2019-03-25,Manzanita Village - Anacapa East,2019,8.9
2019-03-25,Manzanita Village - Anacapa West,2019,6.8
2019-03-25,Manzanita Village - Santa Cruz,2019,23.7
2019-03-25,Manzanita Village - Santa Rosa,2019,13.2
2019-03-25,Manzanita Village - San Miguel,2019,11.6
2019-03-22,North Campus Open Space - 8,2019,11.5
2019-03-22,North Campus Open Space - 7,2019,9.75
2019-03-22,North Campus Open Space - 6,2019,9
2019-03-22,North Campus Open Space - 5,2019,10
2019-03-22,North Campus Open Space - 4,2019,14
2019-03-22,North Campus Open Space - 3,2019,8.75
2019-03-22,North Campus Open Space - 2,2019,16.5
2019-03-22,North Campus Open Space - 1,2019,17.5
2019-03-22,South Parcel - 9,2019,3
2019-03-22,South Parcel - 8,2019,5.25
2019-03-22,South Parcel - 7,2019,13
2019-03-22,South Parcel - 6,2019,9.5
2019-03-22,South Parcel - 5,2019,18
2019-03-22,South Parcel - 4,2019,9.75
2019-03-22,South Parcel - 1,2019,7
2019-03-22,South Parcel - 2,2019,12
2019-03-22,South Parcel - 3,2019,13.5
2019-03-22,South Parcel - SWW 1,2019,3
2019-03-26,West Campus - 11,2019,3.5
2019-03-26,West Campus - 10,2019,2.875
2019-03-26,West Campus - 9,2019,3.75
2019-03-26,West Campus - 13,2019,0
2019-03-26,West Campus - 8,2019,0
2019-03-26,West Campus - 6,2019,9.5
2019-03-26,West Campus - 7,2019,0
2019-03-01,West Campus - 1,2019,8.25
2019-03-01,West Campus - 2,2019,6
2019-03-01,West Campus - 3,2019,4.25
2019-03-01,West Campus - 4,2019,10.75
2019-03-01,West Campus - 5,2019,0
2019-03-08,West Campus - 1,2019,9.5
2019-03-08,West Campus - 2,2019,7
2019-03-09,West Campus - 3,2019,6.5
2019-03-08,West Campus - 4,2019,12.5
2019-03-08,West Campus - 5,2019,9.25
2019-03-15,West Campus - 1,2019,8
2019-03-15,West Campus - 2,2019,5.25
2019-03-15,West Campus - 3,2019,3.75
2019-03-15,West Campus - 4,2019,11.25
2019-03-15,West Campus - 5,2019,0
2019-03-28,West Campus - 1,2019,5.125
2019-03-28,West Campus - 2,2019,2.5
2019-03-28,West Campus - 3,2019,0
2019-03-28,West Campus - 4,2019,9.25
2019-03-28,West Campus - 5,2019,0
2019-03-22,West Campus - 1,2019,6.75
2019-03-22,West Campus - 2,2019,3.75
2019-03-22,West Campus - 3,2019,1
2019-03-22,West Campus - 4,2019,10
2019-03-22,West Campus - 5,2019,0
2019-03-29,More Mesa - 1,2019,11
2019-03-28,North Campus Open Space - 8,2019,10
2019-03-28,North Campus Open Space - 7,2019,7
2019-03-28,North Campus Open Space - 6,2019,6
2019-03-28,North Campus Open Space - 5,2019,8
2019-03-28,North Campus Open Space - 4,2019,13
2019-03-28,North Campus Open Space - 3,2019,5.75
2019-03-28,North Campus Open Space - 2,2019,15.75
2019-03-28,North Campus Open Space - 1,2019,16.75
2019-03-28,South Parcel - 9,2019,0
2019-03-28,South Parcel - 8,2019,0
2019-03-28,South Parcel - 7,2019,10.75
2019-03-28,South Parcel - 6,2019,9
2019-03-28,South Parcel - 5,2019,17.5
2019-03-28,South Parcel - 4,2019,9
2019-03-28,South Parcel - 1,2019,6.25
2019-03-28,South Parcel - 2,2019,11.25
2019-03-28,South Parcel - 3,2019,12
2019-03-28,South Parcel - SWW 1,2019,0
2019-04-01,Storke Ranch - Main,2019,0
2019-04-01,Ellwood Mesa - 1,2019,0
2019-04-01,Ellwood Mesa - 2,2019,0
2019-04-01,Ellwood Mesa - 3,2019,0
2019-04-01,Ellwood Mesa - 5,2019,6.5
2019-04-01,Ellwood Mesa - 6,2019,0
2019-04-01,Ellwood Mesa - 4,2019,0
2019-04-01,Del Sol/Camino Corto - 7,2019,5
2019-04-01,Del Sol/Camino Corto - 3,2019,2
2019-04-01,Del Sol/Camino Corto - 8,2019,0
2019-04-01,Del Sol/Camino Corto - 5!,2019,2.5
2019-04-01,Del Sol/Camino Corto - 4,2019,5.5
2019-04-01,Del Sol/Camino Corto - 2,2019,6.5
2019-04-01,Del Sol/Camino Corto - 7,2019,8
2019-04-01,Del Sol/Camino Corto - U,2019,2
2019-04-01,Del Sol/Camino Corto - T,2019,0
2019-04-01,Del Sol/Camino Corto - G,2019,6
2019-04-01,Del Sol/Camino Corto - M,2019,0
2019-04-01,Del Sol/Camino Corto - H,2019,1.25
2019-04-01,Del Sol/Camino Corto - S,2019,6.5
2019-04-01,Del Sol/Camino Corto - F,2019,5.75
2019-04-01,Del Sol/Camino Corto - W,2019,11.5
2019-04-01,Del Sol/Camino Corto - E,2019,8
2019-04-01,Del Sol/Camino Corto - V,2019,7
2019-04-01,Del Sol/Camino Corto - N,2019,7.5
2019-04-01,Storke Ranch - East,2019,0
2019-04-01,Storke Ranch - 2018,2019,0
2019-04-01,South Parcel - South,2019,4.25
2019-04-01,Storke Ranch - North,2019,5.5
2019-04-01,Storke Ranch - 2007,2019,0
2019-04-01,North Parcel - Ph1,2019,3.5
2019-04-01,North Parcel - 19,2019,8.5
2019-04-01,North Parcel - 16,2019,12.5
2019-04-01,North Parcel - 14,2019,8.5
2019-04-01,North Parcel - 4,2019,4
2019-04-01,North Parcel - 3,2019,8
2019-04-01,North Parcel - 9,2019,4.5
2019-04-01,North Parcel - 7,2019,9
2019-04-01,North Parcel - 6,2019,18
2019-03-25,North Parcel - Ph1,2019,8
2019-03-25,North Parcel - 19,2019,10
2019-03-25,North Parcel - 16,2019,14.5
2019-03-25,North Parcel - 14,2019,11
2019-03-25,North Parcel - 4,2019,6
2019-03-25,North Parcel - 3,2019,9.5
2019-03-25,North Parcel - 6,2019,10.5
2019-03-25,North Parcel - 7,2019,18
2019-03-25,North Parcel - 9,2019,8
2019-04-04,More Mesa - 1,2019,9.5
2019-04-02,West Campus - 7,2019,0
2019-04-02,West Campus - 6,2019,7.875
2019-04-02,West Campus - 11,2019,1.25
2019-04-02,West Campus - 13,2019,0
2019-04-02,West Campus - 8,2019,0
2019-04-02,West Campus - 9,2019,1
2019-04-02,West Campus - 10,2019,0
2019-04-05,Manzanita Village - Manzanita Lake,2019,13.5
2019-04-05,Manzanita Village - Chumash,2019,0
2019-04-05,Manzanita Village - Santa Barbara,2019,5.5
2019-04-05,Manzanita Village - Anacapa East,2019,6.7
2019-04-05,Manzanita Village - Anacapa West,2019,4.9
2019-04-05,Manzanita Village - Santa Cruz,2019,2.2
2019-04-05,Manzanita Village - Santa Rosa,2019,12.1
2019-04-05,Manzanita Village - San Miguel,2019,9.1
2019-04-08,North Parcel - 7,2019,18
2019-04-08,North Parcel - 6,2019,10
2019-04-08,North Parcel - 9,2019,1
2019-04-08,North Parcel - 3,2019,6
2019-04-08,North Parcel - 4,2019,1.5
2019-04-08,North Parcel - 14,2019,6
2019-04-08,North Parcel - 19,2019,7
2019-04-08,North Parcel - Ph1,2019,0
2019-01-11,Sierra Madre - Central Wetland,2019,22
2019-01-18,Sierra Madre - Central Wetland,2019,24
2019-01-25,Sierra Madre - Central Wetland,2019,24
2019-02-01,Sierra Madre - Central Wetland,2019,22
2019-02-08,Sierra Madre - Central Wetland,2019,23
2019-02-15,Sierra Madre - Central Wetland,2019,24
2019-02-22,Sierra Madre - Central Wetland,2019,23
2019-03-01,Sierra Madre - Central Wetland,2019,24
2019-03-08,Sierra Madre - Central Wetland,2019,23
2019-03-15,Sierra Madre - Central Wetland,2019,24
2019-03-22,Sierra Madre - Central Wetland,2019,22
2019-03-29,Sierra Madre - Central Wetland,2019,20
2019-04-09,Del Sol/Camino Corto - 7,2019,1.5
2019-04-09,Del Sol/Camino Corto - 3,2019,0
2019-04-09,Del Sol/Camino Corto - 8,2019,0
2019-04-09,Del Sol/Camino Corto - 5,2019,0
2019-04-09,Del Sol/Camino Corto - 4,2019,0
2019-04-09,Del Sol/Camino Corto - 2,2019,2.5
2019-04-09,Del Sol/Camino Corto - 6,2019,6
2019-04-09,Del Sol/Camino Corto - U,2019,0
2019-04-09,Del Sol/Camino Corto - T,2019,0
2019-04-09,Del Sol/Camino Corto - G,2019,2
2019-04-09,Del Sol/Camino Corto - M,2019,0
2019-04-09,Del Sol/Camino Corto - H,2019,0
2019-04-09,Del Sol/Camino Corto - S,2019,2.25
2019-04-09,Del Sol/Camino Corto - W,2019,7.25
2019-04-09,Del Sol/Camino Corto - F,2019,0
2019-04-09,Del Sol/Camino Corto - E,2019,5.25
2019-04-09,Del Sol/Camino Corto - V,2019,4.75
2019-04-09,Del Sol/Camino Corto - N,2019,5.5
2019-04-05,South Parcel - 9,2019,0
2019-04-05,South Parcel - 8,2019,0
2019-04-05,South Parcel - 7,2019,8
2019-04-05,South Parcel - 6,2019,7.5
2019-04-05,South Parcel - 5,2019,16
2019-04-05,South Parcel - 4,2019,8
2019-04-05,South Parcel - 1,2019,4.5
2019-04-05,South Parcel - 2,2019,10
2019-04-05,South Parcel - 3,2019,11.5
2019-04-05,South Parcel - SWW 1,2019,0
2019-04-05,North Campus Open Space - 8,2019,6
2019-04-05,North Campus Open Space - 7,2019,0
2019-04-05,North Campus Open Space - 6,2019,2.75
2019-04-05,North Campus Open Space - 5,2019,4
2019-04-05,North Campus Open Space - 4,2019,11
2019-04-05,North Campus Open Space - 3,2019,0
2019-04-05,North Campus Open Space - 2,2019,14
2019-04-05,North Campus Open Space - 1,2019,15
2019-04-10,West Campus - 11,2019,0
2019-04-10,West Campus - 10,2019,0
2019-04-10,West Campus - 9,2019,0
2019-04-10,West Campus - 13,2019,0
2019-04-10,West Campus - 8,2019,0
2019-04-10,West Campus - 7,2019,0
2019-04-10,West Campus - 6,2019,6.125
2019-04-12,West Campus - 3,2019,0
2019-04-12,West Campus - 4,2019,5.5
2019-04-12,West Campus - 5,2019,0
2019-04-12,West Campus - 2,2019,0
2019-04-12,West Campus - 1,2019,0
2019-04-12,Manzanita Village - San Miguel,2019,6.9
2019-04-12,Manzanita Village - Santa Rosa,2019,9.2
2019-04-12,Manzanita Village - Santa Cruz,2019,0
2019-04-12,Manzanita Village - Anacapa West,2019,39.6
2019-04-12,Manzanita Village - Anacapa East,2019,41.2
2019-04-12,Manzanita Village - Santa Barbara,2019,2.5
2019-04-11,Storke Ranch - Main,2019,0
2019-04-12,Storke Ranch - East,2019,0
2019-04-11,Storke Ranch - 2017,2019,0
2019-04-11,Storke Ranch - South,2019,0
2019-04-11,Storke Ranch - North,2019,0
2019-04-11,Storke Ranch - 2006,2019,0
2019-04-12,Manzanita Village - Santa Catalina,2019,5.2
2019-04-12,Manzanita Village - Chumash,2019,0
2019-04-12,Manzanita Village - Manzanita,2019,11.2
2019-04-12,More Mesa - 1,2019,6.875
2019-04-11,North Campus Open Space - 8,2019,0
2019-04-11,North Campus Open Space - 7,2019,0
2019-04-11,North Campus Open Space - 6,2019,0
2019-04-11,North Campus Open Space - 5,2019,0
2019-04-11,North Campus Open Space - 4,2019,9.5
2019-04-11,North Campus Open Space - 3,2019,0
2019-04-11,North Campus Open Space - 2,2019,12.75
2019-04-11,North Campus Open Space - 1,2019,14
2019-04-11,South Parcel - 9,2019,0
2019-04-11,South Parcel - 8,2019,0
2019-04-11,South Parcel - 7,2019,6
2019-04-11,South Parcel - 6,2019,6.75
2019-04-11,South Parcel - 5,2019,15
2019-04-11,South Parcel - 4,2019,7
2019-04-11,South Parcel - 1,2019,2
2019-04-11,South Parcel - 2,2019,9
2019-04-11,South Parcel - 3,2019,9.5
2019-04-11,South Parcel - SWW 1,2019,0
2019-04-16,Del Sol/Camino Corto - 7,2019,0
2019-04-16,Del Sol/Camino Corto - 3,2019,0
2019-04-16,Del Sol/Camino Corto - 8,2019,0
2019-04-16,Del Sol/Camino Corto - 5,2019,0
2019-04-16,Del Sol/Camino Corto - 4,2019,0
2019-04-16,Del Sol/Camino Corto - 2.,2019,0
2019-04-16,Del Sol/Camino Corto - 6,2019,3.25
2019-04-16,Del Sol/Camino Corto - U,2019,0
2019-04-16,Del Sol/Camino Corto - T,2019,0
2019-04-16,Del Sol/Camino Corto - G,2019,0
2019-04-16,Del Sol/Camino Corto - M,2019,0
2019-04-16,Del Sol/Camino Corto - H,2019,0
2019-04-16,Del Sol/Camino Corto - S,2019,0
2019-04-16,Del Sol/Camino Corto - F,2019,0
2019-04-16,Del Sol/Camino Corto - W,2019,2.75
2019-04-16,Del Sol/Camino Corto - R,2019,1.5
2019-04-16,Del Sol/Camino Corto - V,2019,1.5
2019-04-16,Del Sol/Camino Corto - N,2019,2.5
2019-04-17,West Campus - 6,2019,3.75
2019-04-17,Manzanita Village - San Miguel,2019,4.8
2019-04-17,Manzanita Village - Santa Rosa,2019,7.7
2019-04-17,Manzanita Village - Santa Cruz,2019,0
2019-04-17,Manzanita Village - Anacapa West,2019,0
2019-04-17,Manzanita Village - Anacapa East,2019,2.5
2019-04-17,Manzanita Village - Santa Barbara,2019,0
2019-04-17,Manzanita Village - Santa Catalina,2019,4.4
2019-04-17,Manzanita Village - Chumash,2019,0
2019-04-17,Manzanita Village - Manzanita,2019,9.7
2019-04-16,North Parcel - 4,2019,0
2019-04-16,North Parcel - 3,2019,0.5
2019-04-16,North Parcel - 6,2019,5
2019-04-16,North Parcel - 7,2019,11
2019-04-16,North Parcel - 9,2019,0
2019-04-16,North Parcel - 14,2019,2.75
2019-04-16,North Parcel - 16,2019,9.5
2019-04-16,North Parcel - 19,2019,3.5
2019-04-16,North Parcel - PH1,2019,0
2019-04-05,Sierra Madre - Central Wetland,2019,18
2019-04-12,Sierra Madre - Central Wetland,2019,16
2019-04-19,Sierra Madre - Central Wetland,2019,14.5
2019-04-19,More Mesa - 1,2019,4.75
2019-04-23,West Campus - 6,2019,0
2019-04-23,Del Sol/Camino Corto - 7,2019,0
2019-04-23,Del Sol/Camino Corto - 3,2019,0
2019-04-23,Del Sol/Camino Corto - 8,2019,0
2019-04-23,Del Sol/Camino Corto - 5,2019,0
2019-04-23,Del Sol/Camino Corto - 4,2019,0
2019-04-23,Del Sol/Camino Corto - 2,2019,0
2019-04-23,Del Sol/Camino Corto - 6,2019,0
2019-04-23,Del Sol/Camino Corto - U,2019,0
2019-04-23,Del Sol/Camino Corto - T,2019,0
2019-04-23,Del Sol/Camino Corto - G,2019,0
2019-04-23,Del Sol/Camino Corto - M,2019,0
2019-04-23,Del Sol/Camino Corto - H,2019,0
2019-04-23,Del Sol/Camino Corto - S,2019,0
2019-04-23,Del Sol/Camino Corto - F,2019,0
2019-04-23,Del Sol/Camino Corto - W,2019,0
2019-04-23,Del Sol/Camino Corto - E,2019,0
2019-04-23,Del Sol/Camino Corto - V,2019,0
2019-04-23,Del Sol/Camino Corto - N,2019,0
2019-04-24,Manzanita Village - Santa Catalina,2019,3
2019-04-24,Manzanita Village - Santa Barbara,2019,0
2019-04-24,Manzanita Village - Chumash,2019,0
2019-04-24,Manzanita Village - Manzanita,2019,7.6
2019-04-24,Manzanita Village - Santa Cruz,2019,0
2019-04-24,Manzanita Village - Anacapa East,2019,0
2019-04-24,Manzanita Village - Santa Rosa,2019,6.5
2019-04-24,Manzanita Village - San Miguel,2019,3
2019-04-24,North Parcel - 9,2019,0
2019-04-24,North Parcel - 6,2019,0
2019-04-24,North Parcel - 7,2019,9
2019-04-24,North Parcel - 14,2019,0
2019-04-24,North Parcel - 16,2019,7.5
2019-04-23,North Parcel - 19,2019,0
2019-04-23,North Parcel - PH1,2019,0
2019-04-23,North Parcel - 4,2019,0
2019-04-23,North Parcel - 3,2019,0
2019-04-26,North Campus Open Space - 4,2019,6
2019-04-26,North Campus Open Space - 2,2019,9.75
2019-04-26,North Campus Open Space - 1,2019,11
2019-04-26,South Parcel - 7,2019,0
2019-04-26,South Parcel - 6,2019,4
2019-04-26,South Parcel - 5,2019,12.75
2019-04-26,South Parcel - 4,2019,4.75
2019-04-26,South Parcel - 2,2019,6.75
2019-04-26,South Parcel - 3,2019,7
2019-04-19,South Parcel - SWW 1,2019,0
2019-04-19,South Parcel - 9,2019,0
2019-04-19,South Parcel - 8,2019,0
2019-04-19,South Parcel - 7,2019,3.75
2019-04-19,South Parcel - 6,2019,5
2019-04-19,South Parcel - 5,2019,13.75
2019-04-19,South Parcel - 4,2019,5.75
2019-04-19,South Parcel - 3,2019,8
2019-04-19,South Parcel - 2,2019,7.75
2019-04-19,South Parcel - 1,2019,0
2019-04-19,North Campus Open Space - 4,2019,7
2019-04-19,North Campus Open Space - 2,2019,10.75
2019-04-19,North Campus Open Space - 1,2019,12
2019-04-28,More Mesa - 1,2019,3
2019-04-29,West Campus - 4,2019,0.5
2019-04-30,North Parcel - 16,2019,6.5
2019-04-30,North Parcel - 7,2019,8.25
2019-05-03,North Campus Open Space - 2,2019,8.5
2019-05-03,North Campus Open Space - 1,2019,10
2019-05-03,North Campus Open Space - 4,2019,3.5
2019-05-03,South Parcel - 6,2019,3.25
2019-05-03,South Parcel - 5,2019,12
2019-05-03,South Parcel - 4,2019,3.75
2019-05-03,South Parcel - 2,2019,6
2019-05-03,South Parcel - 3,2019,6
2019-05-08,West Campus - 4,2019,0
2019-05-10,North Campus Open Space - 2,2019,7
2019-05-10,North Campus Open Space - 1,2019,9
2019-05-10,North Campus Open Space - 3,2019,2
2019-05-10,South Parcel - 6,2019,2.5
2019-05-10,South Parcel - 5,2019,11
2019-05-10,South Parcel - 4,2019,2.5
2019-05-10,South Parcel - 2,2019,5
2019-05-10,South Parcel - 3,2019,5
2019-05-14,North Parcel - 16,2019,3
2019-05-14,North Parcel - 7,2019,5.25
2019-05-17,South Parcel - 6,2019,3
2019-05-17,South Parcel - 5,2019,11
2019-05-17,South Parcel - 4,2019,5
2019-05-17,South Parcel - 1,2019,3.75
2019-05-17,South Parcel - 2,2019,5.25
2019-05-17,South Parcel - 3,2019,6
2019-05-17,North Campus Open Space - 5,2019,3.75
2019-05-17,North Campus Open Space - 4,2019,4.75
2019-05-17,North Campus Open Space - 2,2019,7
2019-05-17,North Campus Open Space - 1,2019,9
2019-04-26,Sierra Madre - Central Wetland,2019,13
2019-05-03,Sierra Madre - Central Wetland,2019,11
2019-05-10,Sierra Madre - Central Wetland,2019,9.5
2019-05-17,Sierra Madre - Central Wetland,2019,10.5
2019-05-20,North Parcel - 16,2019,4.75
2019-05-20,North Parcel - 19,2019,4.5
2019-05-20,North Parcel - PH1,2019,4
2019-05-20,North Parcel - 9,2019,8
2019-05-20,North Parcel - 7,2019,8
2019-05-20,North Parcel - 6,2019,4.25
2019-05-20,North Parcel - 4,2019,4.5
2019-05-20,North Parcel - 3,2019,3.25
2019-01-24,West Campus - 3,2019,0
2019-01-24,West Campus - 5,2019,0
2019-01-24,West Campus - 7,2019,0
2019-01-24,West Campus - 13,2019,2
2019-01-24,West Campus - 8,2019,0
2019-01-26,Del Sol/Camino Corto - 8,2019,0
2019-01-26,Del Sol/Camino Corto - T,2019,0
2019-01-29,North Parcel - PH1,2019,11.5
2019-01-29,North Parcel - 19,2019,11.25
2019-01-29,North Parcel - 16,2019,15
2019-01-29,North Parcel - 14,2019,12
2019-01-29,North Parcel - 9,2019,12.75
2019-01-29,North Parcel - 6,2019,12
2019-01-29,North Parcel - 7,2019,17
2019-01-29,North Parcel - 7,2019,17
2019-01-29,North Parcel - 3,2019,11
2019-01-29,North Parcel - 4,2019,7
2019-05-24,Storke Ranch - East,2019,0
2019-05-24,Storke Ranch - 2018,2019,5.5
2019-05-28,North Parcel - 3,2019,0.25
2019-05-28,North Parcel - 4,2019,1.75
2019-05-28,North Parcel - 9,2019,5.25
2019-05-28,North Parcel - 7,2019,6
2019-05-28,North Parcel - 6,2019,1.75
2019-05-24,Sierra Madre - Central Wetland,2019,9.5
2019-05-31,Sierra Madre - Central Wetland,2019,10.5
2019-05-31,South Parcel - 7,2019,0.5
2019-05-31,South Parcel - 6,2019,2.5
2019-05-31,South Parcel - 5,2019,10.5
2019-05-31,South Parcel - 4,2019,5.25
2019-05-31,South Parcel - 1,2019,3
2019-05-31,South Parcel - 2,2019,4
2019-05-31,South Parcel - 3,2019,6.5
2019-05-31,North Campus Open Space - 8,2019,9
2019-05-31,North Campus Open Space - 4,2019,5.5
2019-05-31,North Campus Open Space - 2,2019,6.5
2019-05-31,North Campus Open Space - 1,2019,7.75
2019-05-23,North Campus Open Space - 8,2019,12
2019-05-23,North Campus Open Space - 7,2019,4.75
2019-05-23,North Campus Open Space - 6,2019,3.25
